u/_key,u/_id,u/_rev,u/basic/Accession #,u/basic/Active yes/no,u/basic/Additional disclaimer,u/basic/Appearance,u/basic/Application  Usage,u/basic/Applications,u/basic/Background,u/basic/Binding Capacity,u/basic/Biological activity,u/basic/Buffer,u/basic/Cas number,u/basic/Clone,u/basic/Concentration,u/basic/Conjugate,u/basic/Cross-reactivity,u/basic/Date last updated,u/basic/Disclaimer,u/basic/EG number,u/basic/Endotoxin Level,u/basic/Extra information,u/basic/Formulation,u/basic/GeneIDURL,u/basic/Handling,u/basic/Hazardous Goods,u/basic/Host,u/basic/Immunogen,u/basic/InChi,u/basic/Isotype,u/basic/Kit components,u/basic/MDL Number,u/basic/MSDS Available?,u/basic/Molecular Form,u/basic/Molecular Weight,u/basic/NCBI GENE ID #,u/basic/NCBI OFFICIAL FULL NAME,u/basic/NCBI OFFICIAL SYMBOL,u/basic/NCBI ORGANISM,u/basic/PDF Datasheet,u/basic/Packaging,u/basic/Peptide sequence,u/basic/Physical State,u/basic/Physical form description,u/basic/Price ITK/ImTec,u/basic/Price LabNed,u/basic/Product Description ITK,u/basic/Product Type,u/basic/Product category ITK,u/basic/Product category LabNed,u/basic/Product category by research field,u/basic/Protein GI #,u/basic/ProteinID,u/basic/ProteinIDURL,u/basic/PubChem CID,u/basic/Purification,u/basic/Purity,u/basic/REACH number,u/basic/Reactivity,u/basic/Recommended Dilution,u/basic/Reconstitution Instructions,u/basic/Regulatory Statement,u/basic/Related Products,u/basic/Release Date,u/basic/Research Area,u/basic/SWISSPROT #,u/basic/Salt Form,u/basic/Sample Type,u/basic/Shelf life,u/basic/Shipping Conditions,u/basic/Shipping costs,u/basic/Size,u/basic/Solubility/Reconstitution Instructions,u/basic/Source,u/basic/Stamnummer,u/basic/Storage Conditions,u/basic/Structure Available,u/basic/Supplier,u/basic/Supplier artikel nummer,u/basic/Tags,u/basic/Target,u/basic/UNSPSC number,u/basic/URL Datasheet,u/basic/USDA Disclaimer,u/basic/Unit Definition,u/basic/User note,u/basic/Web Category,u/basic/code,u/basic/description,u/basic/image1_text,u/basic/image2_text,u/basic/name,u/basic/not supplied reagents  equipment,u/basic/picture,u/basic/price,u/basic/productid,u/basic/references,u/basic/review,u/basic/vat,u/code,u/checkbox,u/seo/meta_author,u/seo/meta_description,u/seo/meta_keywords,u/seo/product_tags,u/seo/url_slug,u/searchNames/0,u/searchNames/1,u/searchNames/2,u/searchNames/3
349453647,k2p_product/349453647,_ibCpVyu-A9,,Y,,,,FC,,,,,,H4B4,,iFluor 660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745,745,CD107 Human iFluor 660 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,100 tests,,,92110710G,2-8°C with minimized light exposure.,,AAT Bioquest,110710G0,,CD107 ,12352203,,,,,,92110710G0,,,,CD107 Human iFluor 660 Antibody,,,,92110710G0,,,LN9207752,92110710G0,false,LabNed,,,,cd107-human-ifluor-660-antibody-ln9207752,,cd107humanifluor660antibody,ln9207752,h4b4
349447358,k2p_product/349447358,_ibCpVyu-BC,,Y,,,,FC,,,,,,IV.3,,iFluor 450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1191,1191,CD32 Human iFluor 450 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,500 tests,,,921032004 ,2-8°C with minimized light exposure.,,AAT Bioquest,10320041,,CD32 ,12352203,,,,,,9210320041,,,,CD32 Human iFluor 450 Antibody,,,,9210320041,,,LN9216796,9210320041,false,LabNed,,,,cd32-human-ifluor-450-antibody-ln9216796,,cd32humanifluor450antibody,ln9216796,iv3
349453649,k2p_product/349453649,_ibCpVyu-BM,,Y,,,,FC,,,,,,H4B4,,iFluor 660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2659,2659,CD107 Human iFluor 660 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,500 tests,,,92110710G,2-8°C with minimized light exposure.,,AAT Bioquest,110710G1,,CD107 ,12352203,,,,,,92110710G1,,,,CD107 Human iFluor 660 Antibody,,,,92110710G1,,,LN9207753,92110710G1,false,LabNed,,,,cd107-human-ifluor-660-antibody-ln9207753,,cd107humanifluor660antibody,ln9207753,h4b4
349447360,k2p_product/349447360,_ibCpVyu-BU,,Y,,,,FC,,,,,,IV.3,,iFluor 488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334,334,CD32 Human iFluor 488 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,100 tests,,,921032005 ,2-8°C with minimized light exposure.,,AAT Bioquest,10320050,,CD32 ,12352203,,,,,,9210320050,,,,CD32 Human iFluor 488 Antibody,,,,9210320050,,,LN9216797,9210320050,false,LabNed,,,,cd32-human-ifluor-488-antibody-ln9216797,,cd32humanifluor488antibody,ln9216797,iv3
349453651,k2p_product/349453651,_ibCpVyu-Bd,,Y,,,,FC,,,,,,H4B4,,iFluor 670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745,745,CD107 Human iFluor 670 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,100 tests,,,92110710H,2-8°C with minimized light exposure.,,AAT Bioquest,110710H0,,CD107 ,12352203,,,,,,92110710H0,,,,CD107 Human iFluor 670 Antibody,,,,92110710H0,,,LN9207754,92110710H0,false,LabNed,,,,cd107-human-ifluor-670-antibody-ln9207754,,cd107humanifluor670antibody,ln9207754,h4b4
349447362,k2p_product/349447362,_ibCpVyu-Bn,,Y,,,,FC,,,,,,IV.3,,iFluor 488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1191,1191,CD32 Human iFluor 488 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,500 tests,,,921032005 ,2-8°C with minimized light exposure.,,AAT Bioquest,10320051,,CD32 ,12352203,,,,,,9210320051,,,,CD32 Human iFluor 488 Antibody,,,,9210320051,,,LN9216798,9210320051,false,LabNed,,,,cd32-human-ifluor-488-antibody-ln9216798,,cd32humanifluor488antibody,ln9216798,iv3
349453653,k2p_product/349453653,_ibCpVyy--F,,Y,,,,FC,,,,,,H4B4,,iFluor 670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2659,2659,CD107 Human iFluor 670 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,500 tests,,,92110710H,2-8°C with minimized light exposure.,,AAT Bioquest,110710H1,,CD107 ,12352203,,,,,,92110710H1,,,,CD107 Human iFluor 670 Antibody,,,,92110710H1,,,LN9207755,92110710H1,false,LabNed,,,,cd107-human-ifluor-670-antibody-ln9207755,,cd107humanifluor670antibody,ln9207755,h4b4
349447364,k2p_product/349447364,_ibCpVyy--V,,Y,,,,FC,,,,,,IV.3,,iFluor 514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334,334,CD32 Human iFluor 514 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,100 tests,,,921032006 ,2-8°C with minimized light exposure.,,AAT Bioquest,10320060,,CD32 ,12352203,,,,,,9210320060,,,,CD32 Human iFluor 514 Antibody,,,,9210320060,,,LN9216799,9210320060,false,LabNed,,,,cd32-human-ifluor-514-antibody-ln9216799,,cd32humanifluor514antibody,ln9216799,iv3
349453655,k2p_product/349453655,_ibCpVyy--b,,Y,,,,FC,,,,,,H4B4,,iFluor 680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745,745,CD107 Human iFluor 680 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,100 tests,,,92110710I,2-8°C with minimized light exposure.,,AAT Bioquest,110710I0,,CD107 ,12352203,,,,,,92110710I0,,,,CD107 Human iFluor 680 Antibody,,,,92110710I0,,,LN9207756,92110710I0,false,LabNed,,,,cd107-human-ifluor-680-antibody-ln9207756,,cd107humanifluor680antibody,ln9207756,h4b4
349447366,k2p_product/349447366,_ibCpVyy--n,,Y,,,,FC,,,,,,IV.3,,iFluor 514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1191,1191,CD32 Human iFluor 514 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,500 tests,,,921032006 ,2-8°C with minimized light exposure.,,AAT Bioquest,10320061,,CD32 ,12352203,,,,,,9210320061,,,,CD32 Human iFluor 514 Antibody,,,,9210320061,,,LN9216800,9210320061,false,LabNed,,,,cd32-human-ifluor-514-antibody-ln9216800,,cd32humanifluor514antibody,ln9216800,iv3
349453657,k2p_product/349453657,_ibCpVyy--r,,Y,,,,FC,,,,,,H4B4,,iFluor 680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2659,2659,CD107 Human iFluor 680 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,500 tests,,,92110710I,2-8°C with minimized light exposure.,,AAT Bioquest,110710I1,,CD107 ,12352203,,,,,,92110710I1,,,,CD107 Human iFluor 680 Antibody,,,,92110710I1,,,LN9207757,92110710I1,false,LabNed,,,,cd107-human-ifluor-680-antibody-ln9207757,,cd107humanifluor680antibody,ln9207757,h4b4
349447368,k2p_product/349447368,_ibCpVyy--7,,Y,,,,FC,,,,,,IV.3,,iFluor 532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334,334,CD32 Human iFluor 532 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,100 tests,,,921032007 ,2-8°C with minimized light exposure.,,AAT Bioquest,10320070,,CD32 ,12352203,,,,,,9210320070,,,,CD32 Human iFluor 532 Antibody,,,,9210320070,,,LN9216801,9210320070,false,LabNed,,,,cd32-human-ifluor-532-antibody-ln9216801,,cd32humanifluor532antibody,ln9216801,iv3
349453659,k2p_product/349453659,_ibCpVyy--9,,Y,,,,FC,,,,,,H4B4,,iFluor 700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745,745,CD107 Human iFluor 700 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,100 tests,,,92110710J,2-8°C with minimized light exposure.,,AAT Bioquest,110710J0,,CD107 ,12352203,,,,,,92110710J0,,,,CD107 Human iFluor 700 Antibody,,,,92110710J0,,,LN9207758,92110710J0,false,LabNed,,,,cd107-human-ifluor-700-antibody-ln9207758,,cd107humanifluor700antibody,ln9207758,h4b4
349453661,k2p_product/349453661,_ibCpVyy-_P,,Y,,,,FC,,,,,,H4B4,,iFluor 700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2659,2659,CD107 Human iFluor 700 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,500 tests,,,92110710J,2-8°C with minimized light exposure.,,AAT Bioquest,110710J1,,CD107 ,12352203,,,,,,92110710J1,,,,CD107 Human iFluor 700 Antibody,,,,92110710J1,,,LN9207759,92110710J1,false,LabNed,,,,cd107-human-ifluor-700-antibody-ln9207759,,cd107humanifluor700antibody,ln9207759,h4b4
349447370,k2p_product/349447370,_ibCpVyy-_T,,Y,,,,FC,,,,,,IV.3,,iFluor 532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1191,1191,CD32 Human iFluor 532 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,500 tests,,,921032007 ,2-8°C with minimized light exposure.,,AAT Bioquest,10320071,,CD32 ,12352203,,,,,,9210320071,,,,CD32 Human iFluor 532 Antibody,,,,9210320071,,,LN9216802,9210320071,false,LabNed,,,,cd32-human-ifluor-532-antibody-ln9216802,,cd32humanifluor532antibody,ln9216802,iv3
349453663,k2p_product/349453663,_ibCpVyy-_i,,Y,,,,FC,,,,,,H4B4,,iFluor 710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745,745,CD107 Human iFluor 710 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,100 tests,,,92110710K,2-8°C with minimized light exposure.,,AAT Bioquest,110710K0,,CD107 ,12352203,,,,,,92110710K0,,,,CD107 Human iFluor 710 Antibody,,,,92110710K0,,,LN9207760,92110710K0,false,LabNed,,,,cd107-human-ifluor-710-antibody-ln9207760,,cd107humanifluor710antibody,ln9207760,h4b4
349447372,k2p_product/349447372,_ibCpVyy-_t,,Y,,,,FC,,,,,,IV.3,,iFluor 546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334,334,CD32 Human iFluor 546 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,100 tests,,,921032008 ,2-8°C with minimized light exposure.,,AAT Bioquest,10320080,,CD32 ,12352203,,,,,,9210320080,,,,CD32 Human iFluor 546 Antibody,,,,9210320080,,,LN9216803,9210320080,false,LabNed,,,,cd32-human-ifluor-546-antibody-ln9216803,,cd32humanifluor546antibody,ln9216803,iv3
349453665,k2p_product/349453665,_ibCpVyy-_0,,Y,,,,FC,,,,,,H4B4,,iFluor 710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2659,2659,CD107 Human iFluor 710 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,500 tests,,,92110710K,2-8°C with minimized light exposure.,,AAT Bioquest,110710K1,,CD107 ,12352203,,,,,,92110710K1,,,,CD107 Human iFluor 710 Antibody,,,,92110710K1,,,LN9207761,92110710K1,false,LabNed,,,,cd107-human-ifluor-710-antibody-ln9207761,,cd107humanifluor710antibody,ln9207761,h4b4
349453667,k2p_product/349453667,_ibCpVyy-AF,,Y,,,,FC,,,,,,H4B4,,iFluor 750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745,745,CD107 Human iFluor 750 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,100 tests,,,92110710L,2-8°C with minimized light exposure.,,AAT Bioquest,110710L0,,CD107 ,12352203,,,,,,92110710L0,,,,CD107 Human iFluor 750 Antibody,,,,92110710L0,,,LN9207762,92110710L0,false,LabNed,,,,cd107-human-ifluor-750-antibody-ln9207762,,cd107humanifluor750antibody,ln9207762,h4b4
349447374,k2p_product/349447374,_ibCpVyy-AM,,Y,,,,FC,,,,,,IV.3,,iFluor 546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1191,1191,CD32 Human iFluor 546 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,500 tests,,,921032008 ,2-8°C with minimized light exposure.,,AAT Bioquest,10320081,,CD32 ,12352203,,,,,,9210320081,,,,CD32 Human iFluor 546 Antibody,,,,9210320081,,,LN9216804,9210320081,false,LabNed,,,,cd32-human-ifluor-546-antibody-ln9216804,,cd32humanifluor546antibody,ln9216804,iv3
349453669,k2p_product/349453669,_ibCpVyy-AX,,Y,,,,FC,,,,,,H4B4,,iFluor 750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2659,2659,CD107 Human iFluor 750 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,500 tests,,,92110710L,2-8°C with minimized light exposure.,,AAT Bioquest,110710L1,,CD107 ,12352203,,,,,,92110710L1,,,,CD107 Human iFluor 750 Antibody,,,,92110710L1,,,LN9207763,92110710L1,false,LabNed,,,,cd107-human-ifluor-750-antibody-ln9207763,,cd107humanifluor750antibody,ln9207763,h4b4
349447376,k2p_product/349447376,_ibCpVyy-Aj,,Y,,,,FC,,,,,,IV.3,,iFluor 555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334,334,CD32 Human iFluor 555 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,100 tests,,,921032009 ,2-8°C with minimized light exposure.,,AAT Bioquest,10320090,,CD32 ,12352203,,,,,,9210320090,,,,CD32 Human iFluor 555 Antibody,,,,9210320090,,,LN9216805,9210320090,false,LabNed,,,,cd32-human-ifluor-555-antibody-ln9216805,,cd32humanifluor555antibody,ln9216805,iv3
349453671,k2p_product/349453671,_ibCpVyy-Aq,,Y,,,,FC,,,,,,H4B4,,iFluor 790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745,745,CD107 Human iFluor 790 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,100 tests,,,92110710M,2-8°C with minimized light exposure.,,AAT Bioquest,110710M0,,CD107 ,12352203,,,,,,92110710M0,,,,CD107 Human iFluor 790 Antibody,,,,92110710M0,,,LN9207764,92110710M0,false,LabNed,,,,cd107-human-ifluor-790-antibody-ln9207764,,cd107humanifluor790antibody,ln9207764,h4b4
349447378,k2p_product/349447378,_ibCpVyy-A4,,Y,,,,FC,,,,,,IV.3,,iFluor 555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1191,1191,CD32 Human iFluor 555 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,500 tests,,,921032009 ,2-8°C with minimized light exposure.,,AAT Bioquest,10320091,,CD32 ,12352203,,,,,,9210320091,,,,CD32 Human iFluor 555 Antibody,,,,9210320091,,,LN9216806,9210320091,false,LabNed,,,,cd32-human-ifluor-555-antibody-ln9216806,,cd32humanifluor555antibody,ln9216806,iv3
349453673,k2p_product/349453673,_ibCpVyy-A8,,Y,,,,FC,,,,,,H4B4,,iFluor 790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2659,2659,CD107 Human iFluor 790 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,500 tests,,,92110710M,2-8°C with minimized light exposure.,,AAT Bioquest,110710M1,,CD107 ,12352203,,,,,,92110710M1,,,,CD107 Human iFluor 790 Antibody,,,,92110710M1,,,LN9207765,92110710M1,false,LabNed,,,,cd107-human-ifluor-790-antibody-ln9207765,,cd107humanifluor790antibody,ln9207765,h4b4
349453675,k2p_product/349453675,_ibCpVyy-BN,,Y,,,,FC,,,,,,H4B4,,iFluor 800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745,745,CD107 Human iFluor 800 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,100 tests,,,92110710N,2-8°C with minimized light exposure.,,AAT Bioquest,110710N0,,CD107 ,12352203,,,,,,92110710N0,,,,CD107 Human iFluor 800 Antibody,,,,92110710N0,,,LN9207766,92110710N0,false,LabNed,,,,cd107-human-ifluor-800-antibody-ln9207766,,cd107humanifluor800antibody,ln9207766,h4b4
349447380,k2p_product/349447380,_ibCpVyy-BU,,Y,,,,FC,,,,,,IV.3,,iFluor 633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159,159,CD32 Human iFluor 633 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,100 tests,,,92103200E ,2-8°C with minimized light exposure.,,AAT Bioquest,103200,,CD32 ,12352203,https://www.aatbio.com/products/ifluor-633-anti-human-cd32-antibody-iv-3,,,,,92103200,,,,CD32 Human iFluor 633 Antibody,,,,92103200,,,LN9216815,92103200,false,LabNed,,,,cd32-human-ifluor-633-antibody-ln9216815,,cd32humanifluor633antibody,ln9216815,iv3
349453677,k2p_product/349453677,_ibCpVyy-Bg,,Y,,,,FC,,,,,,H4B4,,iFluor 800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2659,2659,CD107 Human iFluor 800 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,500 tests,,,92110710N,2-8°C with minimized light exposure.,,AAT Bioquest,110710N1,,CD107 ,12352203,,,,,,92110710N1,,,,CD107 Human iFluor 800 Antibody,,,,92110710N1,,,LN9207767,92110710N1,false,LabNed,,,,cd107-human-ifluor-800-antibody-ln9207767,,cd107humanifluor800antibody,ln9207767,h4b4
349447382,k2p_product/349447382,_ibCpVyy-Bw,,Y,,,,FC,,,,,,IV.3,,iFluor 633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450,450,CD32 Human iFluor 633 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,500 tests,,,92103200E ,2-8°C with minimized light exposure.,,AAT Bioquest,1032000,,CD32 ,12352203,https://www.aatbio.com/products/ifluor-633-anti-human-cd32-antibody-iv-3,,,,,921032000,,,,CD32 Human iFluor 633 Antibody,,,,921032000,,,LN9216816,921032000,false,LabNed,,,,cd32-human-ifluor-633-antibody-ln9216816,,cd32humanifluor633antibody,ln9216816,iv3
349453679,k2p_product/349453679,_ibCpVyy-Bx,,Y,,,,FC,,,,,,H4B4,,iFluor 810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745,745,CD107 Human iFluor 810 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,100 tests,,,92110710O,2-8°C with minimized light exposure.,,AAT Bioquest,110710O0,,CD107 ,12352203,,,,,,92110710O0,,,,CD107 Human iFluor 810 Antibody,,,,92110710O0,,,LN9207768,92110710O0,false,LabNed,,,,cd107-human-ifluor-810-antibody-ln9207768,,cd107humanifluor810antibody,ln9207768,h4b4
349453681,k2p_product/349453681,_ibCpVy2--J,,Y,,,,FC,,,,,,H4B4,,iFluor 810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2659,2659,CD107 Human iFluor 810 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,500 tests,,,92110710O,2-8°C with minimized light exposure.,,AAT Bioquest,110710O1,,CD107 ,12352203,,,,,,92110710O1,,,,CD107 Human iFluor 810 Antibody,,,,92110710O1,,,LN9207769,92110710O1,false,LabNed,,,,cd107-human-ifluor-810-antibody-ln9207769,,cd107humanifluor810antibody,ln9207769,h4b4
349447384,k2p_product/349447384,_ibCpVy2--O,,Y,,,,FC,,,,,,IV.3,,mFluor Violet 500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159,159,CD32 Human mFluor Violet 500 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,100 tests,,,921032010 ,2-8°C with minimized light exposure.,,AAT Bioquest,10320100,,CD32 ,12352203,,,,,,9210320100,,,,CD32 Human mFluor Violet 500 Antibody,,,,9210320100,,,LN9216859,9210320100,false,LabNed,,,,cd32-human-mfluor-violet-500-antibody-ln9216859,,cd32humanmfluorviolet500antibody,ln9216859,iv3
349453683,k2p_product/349453683,_ibCpVy2--c,,Y,,,,FC,,,,,,H4B4,,iFluor 820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745,745,CD107 Human iFluor 820 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,100 tests,,,92110710P,2-8°C with minimized light exposure.,,AAT Bioquest,110710P0,,CD107 ,12352203,,,,,,92110710P0,,,,CD107 Human iFluor 820 Antibody,,,,92110710P0,,,LN9207770,92110710P0,false,LabNed,,,,cd107-human-ifluor-820-antibody-ln9207770,,cd107humanifluor820antibody,ln9207770,h4b4
349447386,k2p_product/349447386,_ibCpVy2--m,,Y,,,,FC,,,,,,IV.3,,mFluor Violet 500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1191,1191,CD32 Human mFluor Violet 500 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,500 tests,,,921032010 ,2-8°C with minimized light exposure.,,AAT Bioquest,10320101,,CD32 ,12352203,,,,,,9210320101,,,,CD32 Human mFluor Violet 500 Antibody,,,,9210320101,,,LN9216860,9210320101,false,LabNed,,,,cd32-human-mfluor-violet-500-antibody-ln9216860,,cd32humanmfluorviolet500antibody,ln9216860,iv3
349453685,k2p_product/349453685,_ibCpVy2--v,,Y,,,,FC,,,,,,H4B4,,iFluor 820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2659,2659,CD107 Human iFluor 820 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,500 tests,,,92110710P,2-8°C with minimized light exposure.,,AAT Bioquest,110710P1,,CD107 ,12352203,,,,,,92110710P1,,,,CD107 Human iFluor 820 Antibody,,,,92110710P1,,,LN9207771,92110710P1,false,LabNed,,,,cd107-human-ifluor-820-antibody-ln9207771,,cd107humanifluor820antibody,ln9207771,h4b4
349453687,k2p_product/349453687,_ibCpVy2-_C,,Y,,,,FC,,,,,,H4B4,,iFluor 840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745,745,CD107 Human iFluor 840 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,100 tests,,,92110710Q,2-8°C with minimized light exposure.,,AAT Bioquest,110710Q0,,CD107 ,12352203,,,,,,92110710Q0,,,,CD107 Human iFluor 840 Antibody,,,,92110710Q0,,,LN9207772,92110710Q0,false,LabNed,,,,cd107-human-ifluor-840-antibody-ln9207772,,cd107humanifluor840antibody,ln9207772,h4b4
349447388,k2p_product/349447388,_ibCpVy2-_D,,Y,,,,FC,,,,,,IV.3,,mFluor Violet 510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334,334,CD32 Human mFluor Violet 510 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,100 tests,,,921032011 ,2-8°C with minimized light exposure.,,AAT Bioquest,10320110,,CD32 ,12352203,,,,,,9210320110,,,,CD32 Human mFluor Violet 510 Antibody,,,,9210320110,,,LN9216861,9210320110,false,LabNed,,,,cd32-human-mfluor-violet-510-antibody-ln9216861,,cd32humanmfluorviolet510antibody,ln9216861,iv3
349453689,k2p_product/349453689,_ibCpVy2-_X,,Y,,,,FC,,,,,,H4B4,,iFluor 840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2659,2659,CD107 Human iFluor 840 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,500 tests,,,92110710Q,2-8°C with minimized light exposure.,,AAT Bioquest,110710Q1,,CD107 ,12352203,,,,,,92110710Q1,,,,CD107 Human iFluor 840 Antibody,,,,92110710Q1,,,LN9207773,92110710Q1,false,LabNed,,,,cd107-human-ifluor-840-antibody-ln9207773,,cd107humanifluor840antibody,ln9207773,h4b4
349447390,k2p_product/349447390,_ibCpVy2-_e,,Y,,,,FC,,,,,,IV.3,,mFluor Violet 510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1191,1191,CD32 Human mFluor Violet 510 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,500 tests,,,921032011 ,2-8°C with minimized light exposure.,,AAT Bioquest,10320111,,CD32 ,12352203,,,,,,9210320111,,,,CD32 Human mFluor Violet 510 Antibody,,,,9210320111,,,LN9216862,9210320111,false,LabNed,,,,cd32-human-mfluor-violet-510-antibody-ln9216862,,cd32humanmfluorviolet510antibody,ln9216862,iv3
